-0.13	1.69	35000	0.05	2975	169.36
-0.13	1.69	35000	0.05	3000	171.8
-0.13	1.69	36000	0	2825	127.76
-0.13	1.69	36000	0	2850	134.36
-0.13	1.69	36000	0	2975	163.56
-0.13	1.69	36000	0	3000	168.69
-0.13	1.69	36000	0.0125	2825	131.49
-0.13	1.69	36000	0.0125	2850	139.78
-0.13	1.69	36000	0.0125	2975	167.1
-0.13	1.69	36000	0.0125	3000	171.9
-0.13	1.69	36000	0.025	2825	134.67
-0.13	1.69	36000	0.025	2850	142.57
-0.13	1.69	36000	0.025	2975	168.1
-0.13	1.69	36000	0.0375	2825	137.59
-0.13	1.69	36000	0.0375	2850	145.4
-0.13	1.69	36000	0.0375	3000	174.72
-0.13	1.69	36000	0.05	2825	139.82
-0.13	1.69	36000	0.05	2850	146.86
-0.13	1.69	36000	0.05	2975	169.72
-0.13	1.69	37000	0	2825	130.64
-0.13	1.69	37000	0	2850	135.91
-0.13	1.69	37000	0	2975	165.58
-0.13	1.69	37000	0	3000	170.7
-0.13	1.69	37000	0.0125	2825	133.79
-0.13	1.69	37000	0.0125	2850	141.52
-0.13	1.69	37000	0.0125	2975	169.06
-0.13	1.69	37000	0.0125	3000	175.41
-0.13	1.69	37000	0.025	2825	136.07
-0.13	1.69	37000	0.025	2975	169.44
-0.13	1.69	37000	0.0375	2825	138.97
-0.13	1.69	37000	0.0375	2975	174.2
-0.13	1.69	37000	0.0375	3000	175.86
-0.13	1.69	37000	0.05	2825	140.89
-0.13	1.69	37000	0.05	2850	147.93
-0.13	1.69	37000	0.05	2975	173.71
-0.13	1.69	37000	0.05	3000	177.56
-0.13	1.69	38000	0	2825	127.85
-0.13	1.69	38000	0	2850	136.69
-0.13	1.69	38000	0	2975	166.34
-0.13	1.69	38000	0	3000	170.28
-0.13	1.69	38000	0.0125	2825	134.36
-0.13	1.69	38000	0.0125	2850	137.77
-0.13	1.69	38000	0.0125	2975	168.54
-0.13	1.69	38000	0.0125	3000	176.14
-0.13	1.69	38000	0.025	2825	134.93
-0.13	1.69	38000	0.025	2850	143.61
-0.13	1.69	38000	0.025	2975	172.1
-0.13	1.69	38000	0.025	3000	177.71
-0.13	1.69	38000	0.0375	2825	136.7
-0.13	1.69	38000	0.0375	2850	143.72
-0.13	1.69	38000	0.0375	2975	172.18
-0.13	1.69	38000	0.0375	3000	170.96
-0.13	1.69	38000	0.05	2825	137.9
-0.13	1.69	38000	0.05	2850	145.96
-0.13	1.69	38000	0.05	2975	172.63
-0.13	1.69	38000	0.05	3000	178.1
-0.13	1.69	33000	0	2875	128.04
-0.13	1.69	33000	0	2900	131.14
-0.13	1.69	33000	0	2925	138.16
-0.13	1.69	33000	0	2950	144.33
-0.13	1.69	33000	0.0125	2875	130.34
-0.13	1.69	33000	0.0125	2900	136.94
-0.13	1.69	33000	0.0125	2925	139.39
-0.13	1.69	33000	0.0125	2950	145.37
-0.13	1.69	33000	0.025	2875	131.07
-0.13	1.69	33000	0.025	2900	138.66
-0.13	1.69	33000	0.025	2925	147.01
-0.13	1.69	33000	0.025	2950	151.9
-0.13	1.69	33000	0.0375	2875	137
-0.13	1.69	33000	0.0375	2900	143.18
-0.13	1.69	33000	0.0375	2925	149.41
-0.13	1.69	33000	0.0375	2950	155.91
-0.13	1.69	33000	0.05	2875	140.9
-0.13	1.69	33000	0.05	2900	147.16
-0.13	1.69	33000	0.05	2925	152.45
-0.13	1.69	33000	0.05	2950	157.3
-0.13	1.69	34000	0	2875	134.71
-0.13	1.69	34000	0	2900	142.45
-0.13	1.69	34000	0	2925	144.53
-0.13	1.69	34000	0	2950	150.13
-0.13	1.69	34000	0.0125	2875	137.95
-0.13	1.69	34000	0.0125	2925	148.44
-0.13	1.69	34000	0.0125	2950	152.62
-0.13	1.69	34000	0.025	2875	141.69
-0.13	1.69	34000	0.025	2900	148.13
-0.13	1.69	34000	0.025	2925	152.13
-0.13	1.69	34000	0.025	2950	156.79
-0.13	1.69	34000	0.0375	2875	145.3
-0.13	1.69	34000	0.0375	2900	152.11
-0.13	1.69	34000	0.0375	2925	154.95
-0.13	1.69	34000	0.0375	2950	159.87
-0.13	1.69	34000	0.05	2875	148.16
-0.13	1.69	34000	0.05	2900	153.06
-0.13	1.69	34000	0.05	2925	157.97
-0.13	1.69	34000	0.05	2950	162.17
-0.13	1.69	35000	0	2875	139.91
-0.13	1.69	35000	0	2900	145.49
-0.13	1.69	35000	0	2925	150.26
-0.13	1.69	35000	0	2950	151.31
-0.13	1.69	35000	0.0125	2925	152.32
-0.13	1.69	35000	0.0125	2950	157.09
-0.13	1.69	35000	0.025	2875	144.64
-0.13	1.69	35000	0.025	2900	151.88
-0.13	1.69	35000	0.025	2925	155.1
-0.13	1.69	35000	0.025	2950	159.27
-0.13	1.69	35000	0.0375	2875	148.71
-0.13	1.69	35000	0.0375	2900	153.59
-0.13	1.69	35000	0.0375	2925	159.69
-0.13	1.69	35000	0.0375	2950	162.3
-0.13	1.69	35000	0.05	2875	150.96
-0.13	1.69	35000	0.05	2900	156.44
-0.13	1.69	35000	0.05	2925	160.12
-0.13	1.69	35000	0.05	2950	165.36
-0.13	1.69	36000	0	2875	143.05
-0.13	1.69	36000	0	2900	147.23
-0.13	1.69	36000	0	2925	153.38
-0.13	1.69	36000	0	2950	158.69
-0.13	1.69	36000	0.0125	2875	144.06
-0.13	1.69	36000	0.0125	2900	150.98
-0.13	1.69	36000	0.0125	2925	157.42
-0.13	1.69	36000	0.0125	2950	162.34
-0.13	1.69	36000	0.025	2875	148.77
-0.13	1.69	36000	0.025	2900	155.04
-0.13	1.69	36000	0.025	2925	158.9
-0.13	1.69	36000	0.025	2950	165.61
-0.13	1.69	36000	0.0375	2875	151.23
-0.13	1.69	36000	0.0375	2900	155.61
-0.13	1.69	36000	0.0375	2925	161.52
-0.13	1.69	36000	0.05	2875	152.02
-0.13	1.69	36000	0.05	2900	158.8
-0.13	1.69	36000	0.05	2925	162.87
-0.13	1.69	36000	0.05	2950	166.2
-0.13	1.69	37000	0	2875	143.54
-0.13	1.69	37000	0	2900	147.68
-0.13	1.69	37000	0	2925	155.98
-0.13	1.69	37000	0	2950	160.81
-0.13	1.69	37000	0.0125	2875	147.69
-0.13	1.69	37000	0.0125	2900	152.31
-0.13	1.69	37000	0.0125	2950	163.96
-0.13	1.69	37000	0.025	2900	155.42
-0.13	1.69	37000	0.025	2925	160.86
-0.13	1.69	37000	0.025	2950	166.65
-0.13	1.69	37000	0.0375	2875	153.48
-0.13	1.69	37000	0.0375	2900	157.42
-0.13	1.69	37000	0.0375	2925	164.49
-0.13	1.69	37000	0.0375	2950	168.06
-0.13	1.69	37000	0.05	2875	154.05
-0.13	1.69	37000	0.05	2900	159.33
-0.13	1.69	37000	0.05	2950	169.41
-0.13	1.69	38000	0	2875	145
-0.13	1.69	38000	0	2900	152.18
-0.13	1.69	38000	0	2925	157.03
-0.13	1.69	38000	0	2950	159.49
-0.13	1.69	38000	0.0125	2875	148.23
-0.13	1.69	38000	0.0125	2900	153.25
-0.13	1.69	38000	0.0125	2950	164.53
-0.13	1.69	38000	0.025	2875	150.55
-0.13	1.69	38000	0.025	2900	156.2
-0.13	1.69	38000	0.025	2925	161.41
-0.13	1.69	38000	0.025	2950	166.9
-0.13	1.69	38000	0.0375	2900	158.13
-0.13	1.69	38000	0.0375	2925	162.36
-0.13	1.69	38000	0.0375	2950	170.24
-0.13	1.69	38000	0.05	2875	149.66
-0.13	1.69	38000	0.05	2900	157.33
-0.13	1.69	38000	0.05	2925	163.26
-0.13	1.69	38000	0.05	2950	168.54
